"Model","Recall","Precision","PRAUC"
"Bayes_simpl_down",0.929292929292929,0.648773558247242,0.859569434052922
"Bayes_simpl_down",0.93939393939394,0.648976536344957,0.859569434052922
"Bayes_simpl_down",0.94949494949495,0.624643434976752,0.859569434052922
"Bayes_simpl_down",0.95959595959596,0.590363274365607,0.859569434052922
"Bayes_simpl_down",0.96969696969697,0.559181640078941,0.859569434052922
"Bayes_simpl_down",0.97979797979798,0.528737750155245,0.859569434052922
"Bayes_simpl_down",0.98989898989899,0.518627464720866,0.859569434052922
"Bayes_simpl_down",1,0.510680328700244,0.859569434052922
"MLP_simpl_down",0,0,0.153773853413689
"MLP_simpl_down",0.0101010101010101,0.22562582345191,0.153773853413689
"MLP_simpl_down",0.0202020202020202,0.267468885889939,0.153773853413689
"MLP_simpl_down",0.0303030303030303,0.26271825893779,0.153773853413689
"MLP_simpl_down",0.0404040404040404,0.272821454639636,0.153773853413689
"MLP_simpl_down",0.0505050505050505,0.27782341808545,0.153773853413689
"MLP_simpl_down",0.0606060606060606,0.265856950029734,0.153773853413689
"MLP_simpl_down",0.0707070707070707,0.266546839916326,0.153773853413689
"MLP_simpl_down",0.0808080808080808,0.268432391424166,0.153773853413689
"MLP_simpl_down",0.0909090909090909,0.285787322099801,0.153773853413689
"MLP_simpl_down",0.101010101010101,0.288411043500909,0.153773853413689
"MLP_simpl_down",0.111111111111111,0.263891219100153,0.153773853413689
"MLP_simpl_down",0.121212121212121,0.272076915206833,0.153773853413689
"MLP_simpl_down",0.131313131313131,0.271909048788076,0.153773853413689
"MLP_simpl_down",0.141414141414141,0.265793894369327,0.153773853413689
"MLP_simpl_down",0.151515151515152,0.270819121913354,0.153773853413689
"MLP_simpl_down",0.161616161616162,0.266321254042374,0.153773853413689
"MLP_simpl_down",0.171717171717172,0.251411026791584,0.153773853413689
"MLP_simpl_down",0.181818181818182,0.255060713210089,0.153773853413689
"MLP_simpl_down",0.191919191919192,0.252224230725899,0.153773853413689
"MLP_simpl_down",0.202020202020202,0.234195869437208,0.153773853413689
"MLP_simpl_down",0.212121212121212,0.223870712560387,0.153773853413689
"MLP_simpl_down",0.222222222222222,0.224494208820203,0.153773853413689
"MLP_simpl_down",0.232323232323232,0.223079904493555,0.153773853413689
"MLP_simpl_down",0.242424242424242,0.222305211741831,0.153773853413689
"MLP_simpl_down",0.252525252525253,0.223332652474075,0.153773853413689
"MLP_simpl_down",0.262626262626263,0.223965756239412,0.153773853413689
"MLP_simpl_down",0.272727272727273,0.220477729305088,0.153773853413689
"MLP_simpl_down",0.282828282828283,0.21031749718786,0.153773853413689
"MLP_simpl_down",0.292929292929293,0.205344810228429,0.153773853413689
"MLP_simpl_down",0.303030303030303,0.196431843942046,0.153773853413689
"MLP_simpl_down",0.313131313131313,0.19433366322406,0.153773853413689
"MLP_simpl_down",0.323232323232323,0.197259152627942,0.153773853413689
"MLP_simpl_down",0.333333333333333,0.199769260502003,0.153773853413689
"MLP_simpl_down",0.343434343434343,0.194837358127473,0.153773853413689
"MLP_simpl_down",0.353535353535354,0.192173069627413,0.153773853413689
"MLP_simpl_down",0.363636363636364,0.192112335859347,0.153773853413689
"MLP_simpl_down",0.373737373737374,0.1916409790753,0.153773853413689
"MLP_simpl_down",0.383838383838384,0.184422667058848,0.153773853413689
"MLP_simpl_down",0.393939393939394,0.183750618291334,0.153773853413689
"MLP_simpl_down",0.404040404040404,0.183879678821535,0.153773853413689
"MLP_simpl_down",0.414141414141414,0.181969255013422,0.153773853413689
"MLP_simpl_down",0.424242424242424,0.18056852154513,0.153773853413689
"MLP_simpl_down",0.434343434343434,0.17572693394667,0.153773853413689
"MLP_simpl_down",0.444444444444444,0.175778429505847,0.153773853413689
"MLP_simpl_down",0.454545454545455,0.173594774806731,0.153773853413689
"MLP_simpl_down",0.464646464646465,0.168950368868072,0.153773853413689
"MLP_simpl_down",0.474747474747475,0.165223333052837,0.153773853413689
"MLP_simpl_down",0.484848484848485,0.166310528733901,0.153773853413689
"MLP_simpl_down",0.494949494949495,0.162717432473195,0.153773853413689
"MLP_simpl_down",0.505050505050505,0.159733198346575,0.153773853413689
"MLP_simpl_down",0.515151515151515,0.152131844329922,0.153773853413689
"MLP_simpl_down",0.525252525252525,0.147572244464654,0.153773853413689
"MLP_simpl_down",0.535353535353535,0.143732633094188,0.153773853413689
"MLP_simpl_down",0.545454545454546,0.136099598532379,0.153773853413689
"MLP_simpl_down",0.555555555555556,0.135706954670166,0.153773853413689
"MLP_simpl_down",0.565656565656566,0.133691582743871,0.153773853413689
"MLP_simpl_down",0.575757575757576,0.131785421290241,0.153773853413689
"MLP_simpl_down",0.585858585858586,0.128587443427038,0.153773853413689
"MLP_simpl_down",0.595959595959596,0.121948055346701,0.153773853413689
"MLP_simpl_down",0.606060606060606,0.116482302505061,0.153773853413689
"MLP_simpl_down",0.616161616161616,0.112853050042921,0.153773853413689
"MLP_simpl_down",0.626262626262626,0.112722840709741,0.153773853413689
"MLP_simpl_down",0.636363636363636,0.111546273936537,0.153773853413689
"MLP_simpl_down",0.646464646464647,0.109515662941913,0.153773853413689
"MLP_simpl_down",0.656565656565657,0.105098997512088,0.153773853413689
"MLP_simpl_down",0.666666666666667,0.10117549125428,0.153773853413689
"MLP_simpl_down",0.676767676767677,0.0944693008176112,0.153773853413689
"MLP_simpl_down",0.686868686868687,0.0901555964710469,0.153773853413689
"MLP_simpl_down",0.696969696969697,0.0869236180899222,0.153773853413689
"MLP_simpl_down",0.707070707070707,0.0842990255168458,0.153773853413689
"MLP_simpl_down",0.717171717171717,0.082911541330425,0.153773853413689
"MLP_simpl_down",0.727272727272727,0.0802206246690535,0.153773853413689
"MLP_simpl_down",0.737373737373737,0.0788815697336511,0.153773853413689
"MLP_simpl_down",0.747474747474748,0.079019107996995,0.153773853413689
"MLP_simpl_down",0.757575757575758,0.0757726094501041,0.153773853413689
"MLP_simpl_down",0.767676767676768,0.0751906295476726,0.153773853413689
"MLP_simpl_down",0.777777777777778,0.0706819193708666,0.153773853413689
"MLP_simpl_down",0.787878787878788,0.0692124636527373,0.153773853413689
"MLP_simpl_down",0.797979797979798,0.0677231937439177,0.153773853413689
"MLP_simpl_down",0.808080808080808,0.0666208275470227,0.153773853413689
"MLP_simpl_down",0.818181818181818,0.0650475782459087,0.153773853413689
"MLP_simpl_down",0.828282828282828,0.063464679220827,0.153773853413689
"MLP_simpl_down",0.838383838383838,0.0623304356011951,0.153773853413689
"MLP_simpl_down",0.848484848484849,0.0609221936423822,0.153773853413689
"MLP_simpl_down",0.858585858585859,0.0597019701706705,0.153773853413689
"MLP_simpl_down",0.868686868686869,0.0586139368706597,0.153773853413689
"MLP_simpl_down",0.878787878787879,0.0569256943331106,0.153773853413689
"MLP_simpl_down",0.888888888888889,0.0555335062053453,0.153773853413689
"MLP_simpl_down",0.898989898989899,0.0544300496144252,0.153773853413689
"MLP_simpl_down",0.909090909090909,0.0540087537871142,0.153773853413689
"MLP_simpl_down",0.919191919191919,0.051917230399138,0.153773853413689
"MLP_simpl_down",0.929292929292929,0.0492057717868379,0.153773853413689
"MLP_simpl_down",0.93939393939394,0.0486931596906623,0.153773853413689
"MLP_simpl_down",0.94949494949495,0.0487666061932413,0.153773853413689
"MLP_simpl_down",0.95959595959596,0.046942281759019,0.153773853413689
"MLP_simpl_down",0.96969696969697,0.0454250152962056,0.153773853413689
"MLP_simpl_down",0.97979797979798,0.0446067236188726,0.153773853413689
"MLP_simpl_down",0.98989898989899,0.0438400158305814,0.153773853413689
"MLP_simpl_down",1,0.0435116045369408,0.153773853413689
"SVM_simpl_downsampled",0,1,0.770306777559397
"SVM_simpl_downsampled",0.0101010101010101,1,0.770306777559397
"SVM_simpl_downsampled",0.0202020202020202,1,0.770306777559397
"SVM_simpl_downsampled",0.0303030303030303,0.928055060408002,0.770306777559397
"SVM_simpl_downsampled",0.0404040404040404,0.913080076123554,0.770306777559397
"SVM_simpl_downsampled",0.0505050505050505,0.897457331940091,0.770306777559397
"SVM_simpl_downsampled",0.0606060606060606,0.913063407181054,0.770306777559397
"SVM_simpl_downsampled",0.0707070707070707,0.924553224553225,0.770306777559397
"SVM_simpl_downsampled",0.0808080808080808,0.913080854801484,0.770306777559397
"SVM_simpl_downsampled",0.0909090909090909,0.92197998080351,0.770306777559397
"SVM_simpl_downsampled",0.101010101010101,0.929229639755956,0.770306777559397
"SVM_simpl_downsampled",0.111111111111111,0.935248839532287,0.770306777559397
"SVM_simpl_downsampled",0.121212121212121,0.940325112405885,0.770306777559397
"SVM_simpl_downsampled",0.131313131313131,0.931768630398767,0.770306777559397
"SVM_simpl_downsampled",0.141414141414141,0.933197645064734,0.770306777559397
"SVM_simpl_downsampled",0.151515151515152,0.919560170791361,0.770306777559397
"SVM_simpl_downsampled",0.161616161616162,0.91308125669977,0.770306777559397
"SVM_simpl_downsampled",0.171717171717172,0.917772294797332,0.770306777559397
"SVM_simpl_downsampled",0.181818181818182,0.917177292534231,0.770306777559397
"SVM_simpl_downsampled",0.191919191919192,0.908922418513745,0.770306777559397
"SVM_simpl_downsampled",0.202020202020202,0.905213347742083,0.770306777559397
"SVM_simpl_downsampled",0.212121212121212,0.909316714085716,0.770306777559397
"SVM_simpl_downsampled",0.222222222222222,0.907518938604897,0.770306777559397
"SVM_simpl_downsampled",0.232323232323232,0.90014254525034,0.770306777559397
"SVM_simpl_downsampled",0.242424242424242,0.900042983021706,0.770306777559397
"SVM_simpl_downsampled",0.252525252525253,0.879446817164938,0.770306777559397
"SVM_simpl_downsampled",0.262626262626263,0.876281786534509,0.770306777559397
"SVM_simpl_downsampled",0.272727272727273,0.864042707396264,0.770306777559397
"SVM_simpl_downsampled",0.282828282828283,0.859706819315142,0.770306777559397
"SVM_simpl_downsampled",0.292929292929293,0.863100543706835,0.770306777559397
"SVM_simpl_downsampled",0.303030303030303,0.861718714088636,0.770306777559397
"SVM_simpl_downsampled",0.313131313131313,0.862308211007975,0.770306777559397
"SVM_simpl_downsampled",0.323232323232323,0.85922165820643,0.770306777559397
"SVM_simpl_downsampled",0.333333333333333,0.860926391146577,0.770306777559397
"SVM_simpl_downsampled",0.343434343434343,0.844034099377031,0.770306777559397
"SVM_simpl_downsampled",0.353535353535354,0.844236034627669,0.770306777559397
"SVM_simpl_downsampled",0.363636363636364,0.843813131313131,0.770306777559397
"SVM_simpl_downsampled",0.373737373737374,0.84371096624061,0.770306777559397
"SVM_simpl_downsampled",0.383838383838384,0.843282906330768,0.770306777559397
"SVM_simpl_downsampled",0.393939393939394,0.840064273579756,0.770306777559397
"SVM_simpl_downsampled",0.404040404040404,0.833399874901851,0.770306777559397
"SVM_simpl_downsampled",0.414141414141414,0.83034683034683,0.770306777559397
"SVM_simpl_downsampled",0.424242424242424,0.828074950934038,0.770306777559397
"SVM_simpl_downsampled",0.434343434343434,0.820447956867852,0.770306777559397
"SVM_simpl_downsampled",0.444444444444444,0.816008567200961,0.770306777559397
"SVM_simpl_downsampled",0.454545454545455,0.811231935225721,0.770306777559397
"SVM_simpl_downsampled",0.464646464646465,0.809119000831869,0.770306777559397
"SVM_simpl_downsampled",0.474747474747475,0.799954951470028,0.770306777559397
"SVM_simpl_downsampled",0.484848484848485,0.796136210802231,0.770306777559397
"SVM_simpl_downsampled",0.494949494949495,0.791009099966155,0.770306777559397
"SVM_simpl_downsampled",0.505050505050505,0.789553153006968,0.770306777559397
"SVM_simpl_downsampled",0.515151515151515,0.789463694605247,0.770306777559397
"SVM_simpl_downsampled",0.525252525252525,0.788799796566575,0.770306777559397
"SVM_simpl_downsampled",0.535353535353535,0.767795923896102,0.770306777559397
"SVM_simpl_downsampled",0.545454545454546,0.758207898610414,0.770306777559397
"SVM_simpl_downsampled",0.555555555555556,0.753918776284847,0.770306777559397
"SVM_simpl_downsampled",0.565656565656566,0.752007654181567,0.770306777559397
"SVM_simpl_downsampled",0.575757575757576,0.733841066973414,0.770306777559397
"SVM_simpl_downsampled",0.585858585858586,0.727693511377608,0.770306777559397
"SVM_simpl_downsampled",0.595959595959596,0.727721416748867,0.770306777559397
"SVM_simpl_downsampled",0.606060606060606,0.7090793773394,0.770306777559397
"SVM_simpl_downsampled",0.616161616161616,0.70510791215637,0.770306777559397
"SVM_simpl_downsampled",0.626262626262626,0.704408536253696,0.770306777559397
"SVM_simpl_downsampled",0.636363636363636,0.705768405159565,0.770306777559397
"SVM_simpl_downsampled",0.646464646464647,0.704769080517332,0.770306777559397
"SVM_simpl_downsampled",0.656565656565657,0.704797743129514,0.770306777559397
"SVM_simpl_downsampled",0.666666666666667,0.70557348760382,0.770306777559397
"SVM_simpl_downsampled",0.676767676767677,0.696578911074779,0.770306777559397
"SVM_simpl_downsampled",0.686868686868687,0.689844097638062,0.770306777559397
"SVM_simpl_downsampled",0.696969696969697,0.691850758750855,0.770306777559397
"SVM_simpl_downsampled",0.707070707070707,0.692403993955282,0.770306777559397
"SVM_simpl_downsampled",0.717171717171717,0.679464902712501,0.770306777559397
"SVM_simpl_downsampled",0.727272727272727,0.67669872218852,0.770306777559397
"SVM_simpl_downsampled",0.737373737373737,0.67377481785045,0.770306777559397
"SVM_simpl_downsampled",0.747474747474748,0.670478566049779,0.770306777559397
"SVM_simpl_downsampled",0.757575757575758,0.667832401705219,0.770306777559397
"SVM_simpl_downsampled",0.767676767676768,0.66711810705715,0.770306777559397
"SVM_simpl_downsampled",0.777777777777778,0.659123596207935,0.770306777559397
"SVM_simpl_downsampled",0.787878787878788,0.654856098222861,0.770306777559397
"SVM_simpl_downsampled",0.797979797979798,0.649959237371906,0.770306777559397
"SVM_simpl_downsampled",0.808080808080808,0.646163464113197,0.770306777559397
"SVM_simpl_downsampled",0.818181818181818,0.645696239427738,0.770306777559397
"SVM_simpl_downsampled",0.828282828282828,0.640766861173564,0.770306777559397
"SVM_simpl_downsampled",0.838383838383838,0.63186247107494,0.770306777559397
"SVM_simpl_downsampled",0.848484848484849,0.631630013923828,0.770306777559397
"SVM_simpl_downsampled",0.858585858585859,0.61955446015827,0.770306777559397
"SVM_simpl_downsampled",0.868686868686869,0.606908857860264,0.770306777559397
"SVM_simpl_downsampled",0.878787878787879,0.603759833094541,0.770306777559397
"SVM_simpl_downsampled",0.888888888888889,0.590869261950748,0.770306777559397
"SVM_simpl_downsampled",0.898989898989899,0.584915261577131,0.770306777559397
"SVM_simpl_downsampled",0.909090909090909,0.572255461587915,0.770306777559397
"SVM_simpl_downsampled",0.919191919191919,0.56436136671682,0.770306777559397
"SVM_simpl_downsampled",0.929292929292929,0.560844819403173,0.770306777559397
"SVM_simpl_downsampled",0.93939393939394,0.547532017397605,0.770306777559397
"SVM_simpl_downsampled",0.94949494949495,0.53777819535616,0.770306777559397
"SVM_simpl_downsampled",0.95959595959596,0.530304254047305,0.770306777559397
"SVM_simpl_downsampled",0.96969696969697,0.511097459228446,0.770306777559397
"SVM_simpl_downsampled",0.97979797979798,0.507734331915196,0.770306777559397
"SVM_simpl_downsampled",0.98989898989899,0.501709334052372,0.770306777559397
"SVM_simpl_downsampled",1,0.500160410651267,0.770306777559397
"GAM_simpl_down",0,0,0.135506283267653
"GAM_simpl_down",0.0101010101010101,0.157817029474783,0.135506283267653
"GAM_simpl_down",0.0202020202020202,0.207973852844423,0.135506283267653
