"Model","FPR","TPR","AUC"
"RF_downsampled_full",0.767676767676768,0.915136137011137,0.727498656365468
"RF_downsampled_full",0.777777777777778,0.921153846153846,0.727498656365468
"RF_downsampled_full",0.787878787878788,0.925,0.727498656365468
"RF_downsampled_full",0.797979797979798,0.926605283605284,0.727498656365468
"RF_downsampled_full",0.808080808080808,0.931822431041181,0.727498656365468
"RF_downsampled_full",0.818181818181818,0.939320238584945,0.727498656365468
"RF_downsampled_full",0.828282828282828,0.945451652366546,0.727498656365468
"RF_downsampled_full",0.838383838383838,0.95,0.727498656365468
"RF_downsampled_full",0.848484848484849,0.95,0.727498656365468
"RF_downsampled_full",0.858585858585859,0.953846153846154,0.727498656365468
"RF_downsampled_full",0.868686868686869,0.961397861397861,0.727498656365468
"RF_downsampled_full",0.878787878787879,0.963461538461538,0.727498656365468
"RF_downsampled_full",0.888888888888889,0.967307692307692,0.727498656365468
"RF_downsampled_full",0.898989898989899,0.967307692307692,0.727498656365468
"RF_downsampled_full",0.909090909090909,0.967903890980814,0.727498656365468
"RF_downsampled_full",0.919191919191919,0.970438436901852,0.727498656365468
"RF_downsampled_full",0.929292929292929,0.971153846153846,0.727498656365468
"RF_downsampled_full",0.93939393939394,0.975,0.727498656365468
"RF_downsampled_full",0.94949494949495,0.975,0.727498656365468
"RF_downsampled_full",0.95959595959596,0.980938300382745,0.727498656365468
"RF_downsampled_full",0.96969696969697,0.986538461538462,0.727498656365468
"RF_downsampled_full",0.97979797979798,0.986538461538462,0.727498656365468
"RF_downsampled_full",0.98989898989899,0.989577210229384,0.727498656365468
"RF_downsampled_full",1,1,0.727498656365468
"XGB_simpl_down_only",0,0.0865384615384615,0.909086328518645
"XGB_simpl_down_only",0.0101010101010101,0.288461538461538,0.909086328518645
"XGB_simpl_down_only",0.0202020202020202,0.387140637140637,0.909086328518645
"XGB_simpl_down_only",0.0303030303030303,0.494172494172495,0.909086328518645
"XGB_simpl_down_only",0.0404040404040404,0.524281274281274,0.909086328518645
"XGB_simpl_down_only",0.0505050505050505,0.615384615384615,0.909086328518645
"XGB_simpl_down_only",0.0606060606060606,0.648018648018648,0.909086328518645
"XGB_simpl_down_only",0.0707070707070707,0.673076923076923,0.909086328518645
"XGB_simpl_down_only",0.0808080808080808,0.683177933177934,0.909086328518645
"XGB_simpl_down_only",0.0909090909090909,0.730769230769231,0.909086328518645
"XGB_simpl_down_only",0.101010101010101,0.75,0.909086328518645
"XGB_simpl_down_only",0.111111111111111,0.75,0.909086328518645
"XGB_simpl_down_only",0.121212121212121,0.75,0.909086328518645
"XGB_simpl_down_only",0.131313131313131,0.75,0.909086328518645
"XGB_simpl_down_only",0.141414141414141,0.75,0.909086328518645
"XGB_simpl_down_only",0.151515151515152,0.75,0.909086328518645
"XGB_simpl_down_only",0.161616161616162,0.769230769230769,0.909086328518645
"XGB_simpl_down_only",0.171717171717172,0.773866873866874,0.909086328518645
"XGB_simpl_down_only",0.181818181818182,0.788461538461538,0.909086328518645
"XGB_simpl_down_only",0.191919191919192,0.788461538461538,0.909086328518645
"XGB_simpl_down_only",0.202020202020202,0.826923076923077,0.909086328518645
"XGB_simpl_down_only",0.212121212121212,0.865384615384615,0.909086328518645
"XGB_simpl_down_only",0.222222222222222,0.865384615384615,0.909086328518645
"XGB_simpl_down_only",0.232323232323232,0.865384615384615,0.909086328518645
"XGB_simpl_down_only",0.242424242424242,0.886460761460761,0.909086328518645
"XGB_simpl_down_only",0.252525252525253,0.923076923076923,0.909086328518645
"XGB_simpl_down_only",0.262626262626263,0.939491064491065,0.909086328518645
"XGB_simpl_down_only",0.272727272727273,0.942307692307692,0.909086328518645
"XGB_simpl_down_only",0.282828282828283,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.292929292929293,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.303030303030303,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.313131313131313,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.323232323232323,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.333333333333333,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.343434343434343,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.353535353535354,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.363636363636364,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.373737373737374,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.383838383838384,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.393939393939394,0.961538461538462,0.909086328518645
