"Model","FPR","TPR","AUC"
"Random Forest",0.888888888888889,0.959654745838956,0.74006247900571
"Random Forest",0.898989898989899,0.963461538461538,0.74006247900571
"Random Forest",0.909090909090909,0.963461538461538,0.74006247900571
"Random Forest",0.919191919191919,0.965349927849928,0.74006247900571
"Random Forest",0.929292929292929,0.968795751032593,0.74006247900571
"Random Forest",0.93939393939394,0.971555743107467,0.74006247900571
"Random Forest",0.94949494949495,0.975,0.74006247900571
"Random Forest",0.95959595959596,0.980769230769231,0.74006247900571
"Random Forest",0.96969696969697,0.984615384615385,0.74006247900571
"Random Forest",0.97979797979798,0.992307692307692,0.74006247900571
"Random Forest",0.98989898989899,0.996153846153846,0.74006247900571
"Random Forest",1,1,0.74006247900571
"XGBoost",0,0.0673076923076923,0.965292240510585
"XGBoost",0.0101010101010101,0.457362082362082,0.965292240510585
"XGBoost",0.0202020202020202,0.519230769230769,0.965292240510585
"XGBoost",0.0303030303030303,0.653846153846154,0.965292240510585
"XGBoost",0.0404040404040404,0.75,0.965292240510585
"XGBoost",0.0505050505050505,0.763597513597513,0.965292240510585
"XGBoost",0.0606060606060606,0.807692307692308,0.965292240510585
"XGBoost",0.0707070707070707,0.846153846153846,0.965292240510585
"XGBoost",0.0808080808080808,0.846153846153846,0.965292240510585
"XGBoost",0.0909090909090909,0.903846153846154,0.965292240510585
"XGBoost",0.101010101010101,0.940656565656566,0.965292240510585
"XGBoost",0.111111111111111,0.96937321937322,0.965292240510585
"XGBoost",0.121212121212121,0.980769230769231,0.965292240510585
"XGBoost",0.131313131313131,0.980769230769231,0.965292240510585
"XGBoost",0.141414141414141,0.980769230769231,0.965292240510585
"XGBoost",0.151515151515152,0.980769230769231,0.965292240510585
"XGBoost",0.161616161616162,0.980769230769231,0.965292240510585
"XGBoost",0.171717171717172,0.980769230769231,0.965292240510585
"XGBoost",0.181818181818182,0.980769230769231,0.965292240510585
"XGBoost",0.191919191919192,0.980769230769231,0.965292240510585
"XGBoost",0.202020202020202,0.980769230769231,0.965292240510585
"XGBoost",0.212121212121212,0.980769230769231,0.965292240510585
"XGBoost",0.222222222222222,0.980769230769231,0.965292240510585
"XGBoost",0.232323232323232,0.980769230769231,0.965292240510585
"XGBoost",0.242424242424242,0.980769230769231,0.965292240510585
"XGBoost",0.252525252525253,0.980769230769231,0.965292240510585
"XGBoost",0.262626262626263,0.980769230769231,0.965292240510585
"XGBoost",0.272727272727273,0.980769230769231,0.965292240510585
"XGBoost",0.282828282828283,0.980769230769231,0.965292240510585
"XGBoost",0.292929292929293,0.980769230769231,0.965292240510585
"XGBoost",0.303030303030303,0.980769230769231,0.965292240510585
"XGBoost",0.313131313131313,0.980769230769231,0.965292240510585
"XGBoost",0.323232323232323,0.980769230769231,0.965292240510585
"XGBoost",0.333333333333333,0.980769230769231,0.965292240510585
"XGBoost",0.343434343434343,0.980769230769231,0.965292240510585
"XGBoost",0.353535353535354,0.992942242942243,0.965292240510585
"XGBoost",0.363636363636364,1,0.965292240510585
"XGBoost",0.373737373737374,1,0.965292240510585
"XGBoost",0.383838383838384,1,0.965292240510585
"XGBoost",0.393939393939394,1,0.965292240510585
"XGBoost",0.404040404040404,1,0.965292240510585
"XGBoost",0.414141414141414,1,0.965292240510585
"XGBoost",0.424242424242424,1,0.965292240510585
"XGBoost",0.434343434343434,1,0.965292240510585
"XGBoost",0.444444444444444,1,0.965292240510585
"XGBoost",0.454545454545455,1,0.965292240510585
"XGBoost",0.464646464646465,1,0.965292240510585
"XGBoost",0.474747474747475,1,0.965292240510585
"XGBoost",0.484848484848485,1,0.965292240510585
"XGBoost",0.494949494949495,1,0.965292240510585
"XGBoost",0.505050505050505,1,0.965292240510585
"XGBoost",0.515151515151515,1,0.965292240510585
"XGBoost",0.525252525252525,1,0.965292240510585
"XGBoost",0.535353535353535,1,0.965292240510585
"XGBoost",0.545454545454546,1,0.965292240510585
"XGBoost",0.555555555555556,1,0.965292240510585
"XGBoost",0.565656565656566,1,0.965292240510585
"XGBoost",0.575757575757576,1,0.965292240510585
"XGBoost",0.585858585858586,1,0.965292240510585
"XGBoost",0.595959595959596,1,0.965292240510585
"XGBoost",0.606060606060606,1,0.965292240510585
"XGBoost",0.616161616161616,1,0.965292240510585
"XGBoost",0.626262626262626,1,0.965292240510585
"XGBoost",0.636363636363636,1,0.965292240510585
"XGBoost",0.646464646464647,1,0.965292240510585
"XGBoost",0.656565656565657,1,0.965292240510585
"XGBoost",0.666666666666667,1,0.965292240510585
"XGBoost",0.676767676767677,1,0.965292240510585
"XGBoost",0.686868686868687,1,0.965292240510585
"XGBoost",0.696969696969697,1,0.965292240510585
"XGBoost",0.707070707070707,1,0.965292240510585
